ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
8731144,Phiri Christopher,ZAM,M,,,,1463,AUG25,2,40,2011,
8733732,Phiri Chrles,ZAM,M,,,,1869,AUG25,0,40,2002,
8711739,Phiri Davies,ZAM,M,,,,1986,AUG25,0,20,1993,
8728534,Phiri George,ZAM,M,,,,1785,AUG25,0,20,2002,
8710724,Phiri Joe,ZAM,M,,,,1636,AUG25,3,20,2006,
8704147,"Phiri, Godwin",ZAM,M,CM,,,2146,AUG25,0,20,1992,
8700222,"Phiri, Joseph",ZAM,M,,,,1972,AUG25,0,20,1982,i
8703620,"Phiri, Mwewa",ZAM,M,,,,1624,AUG25,0,40,1992,i
8700192,"Phiri, Payani",ZAM,M,,,,1871,AUG25,8,20,1965,
8700443,"Phiri, Richmond",ZAM,M,IM,,,2257,AUG25,8,20,1988,
8728470,Priyanshu Dinodia,ZAM,M,,,,1562,AUG25,2,40,2014,
8728542,Rafik Omer,ZAM,M,,,,1805,AUG25,0,40,2001,
8722978,Sakala Owen,ZAM,M,,,,1789,AUG25,0,40,1972,
8707677,Sakala Ronald,ZAM,M,,,,1998,AUG25,7,20,1978,
8701946,"Sakala, Andrew",ZAM,M,,,,AIM,AUG25,1944,0,1980,i
8710074,Samuel Mulenga,ZAM,M,,,,1988,AUG25,0,20,1996,
8713782,Sauti Harry,ZAM,M,,,,1742,AUG25,0,20,1960,
8719179,Sauti Joshua Lisuku,ZAM,M,,,,1815,AUG25,3,40,2011,
8719187,Sauti Luyepo,ZAM,M,,,,1690,AUG25,2,20,2006,
8719195,Sauti Nilla,ZAM,F,,,,1533,AUG25,0,20,2003,w
8731861,Shalubala Elisha,ZAM,M,,,,1656,AUG25,0,40,1998,
8713634,Shamilimo Musongo,ZAM,M,,,,1850,AUG25,0,40,1992,
8706336,"Shandele, Ginnethon",ZAM,M,,,,1875,AUG25,0,20,1987,i
8707162,Shane Kennedy,ZAM,M,CM,,,1942,AUG25,4,40,2008,
8713774,Shankalala Webby,ZAM,M,,,,1717,AUG25,0,40,1989,
